0.4 0.9; -49.3527854 92.3527854 -111.16118277 -41.16118277; 0.23211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.29548962 92.29548962 -111.10388699 -41.10388699; 0.23111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.23819384 92.23819384 -111.04659121 -41.04659121; 0.23011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.18089806 92.18089806 -110.98929543 -40.98929543; 0.22911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.12360228 92.12360228 -110.93199965 -40.93199965; 0.22811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.0663065 92.0663065 -110.87470388 -40.87470388; 0.22711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -49.00901072 92.00901072 -110.8174081 -40.8174081; 0.22611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.95171494 91.95171494 -110.76011232 -40.76011232; 0.22511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.89441916 91.89441916 -110.70281654 -40.70281654; 0.22411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.83712338 91.83712338 -110.64552076 -40.64552076; 0.22311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.7798276 91.7798276 -110.58822498 -40.58822498; 0.22211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.72253182 91.72253182 -110.5309292 -40.5309292; 0.22111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.66523604 91.66523604 -110.47363342 -40.47363342; 0.22011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.60794026 91.60794026 -110.41633764 -40.41633764; 0.21911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.55064448 91.55064448 -110.35904186 -40.35904186; 0.21811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.49334871 91.49334871 -110.30174608 -40.30174608; 0.21711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.43605293 91.43605293 -110.2444503 -40.2444503; 0.21611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.37875715 91.37875715 -110.18715452 -40.18715452; 0.21511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.32146137 91.32146137 -110.12985874 -40.12985874; 0.21411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.26416559 91.26416559 -110.07256296 -40.07256296; 0.21311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.20686981 91.20686981 -110.01526718 -40.01526718; 0.21211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.14957403 91.14957403 -109.9579714 -39.9579714; 0.21111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.09227825 91.09227825 -109.90067562 -39.90067562; 0.21011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -48.03498247 91.03498247 -109.84337984 -39.84337984; 0.20911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.97768669 90.97768669 -109.78608406 -39.78608406; 0.20811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.92039091 90.92039091 -109.72878828 -39.72878828; 0.20711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.86309513 90.86309513 -109.67149251 -39.67149251; 0.20611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.80579935 90.80579935 -109.61419673 -39.61419673; 0.20511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.74850357 90.74850357 -109.55690095 -39.55690095; 0.20411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.69120779 90.69120779 -109.49960517 -39.49960517; 0.20311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.63391201 90.63391201 -109.44230939 -39.44230939; 0.20211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.57661623 90.57661623 -109.38501361 -39.38501361; 0.20111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.51932045 90.51932045 -109.32771783 -39.32771783; 0.20011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.46202467 90.46202467 -109.27042205 -39.27042205; 0.19911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.40472889 90.40472889 -109.21312627 -39.21312627; 0.19811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.34743311 90.34743311 -109.15583049 -39.15583049; 0.19711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.29013734 90.29013734 -109.09853471 -39.09853471; 0.19611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.23284156 90.23284156 -109.04123893 -39.04123893; 0.19511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.17554578 90.17554578 -108.98394315 -38.98394315; 0.19411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.11825 90.11825 -108.92664737 -38.92664737; 0.19311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.06095422 90.06095422 -108.86935159 -38.86935159; 0.19211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -47.00365844 90.00365844 -108.81205581 -38.81205581; 0.19111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.94636266 89.94636266 -108.75476003 -38.75476003; 0.19011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.88906688 89.88906688 -108.69746425 -38.69746425; 0.18911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.8317711 89.8317711 -108.64016847 -38.64016847; 0.18811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.77447532 89.77447532 -108.58287269 -38.58287269; 0.18711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.71717954 89.71717954 -108.52557692 -38.52557692; 0.18611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.65988376 89.65988376 -108.46828114 -38.46828114; 0.18511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.60258798 89.60258798 -108.41098536 -38.41098536; 0.18411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.5452922 89.5452922 -108.35368958 -38.35368958; 0.18311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.48799642 89.48799642 -108.2963938 -38.2963938; 0.18211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.43070064 89.43070064 -108.23909802 -38.23909802; 0.18111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.37340486 89.37340486 -108.18180224 -38.18180224; 0.18011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.31610908 89.31610908 -108.12450646 -38.12450646; 0.17911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.2588133 89.2588133 -108.06721068 -38.06721068; 0.17811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.20151752 89.20151752 -108.0099149 -38.0099149; 0.17711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.14422175 89.14422175 -107.95261912 -37.95261912; 0.17611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.08692597 89.08692597 -107.89532334 -37.89532334; 0.17511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -46.02963019 89.02963019 -107.83802756 -37.83802756; 0.17411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.97233441 88.97233441 -107.78073178 -37.78073178; 0.17311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.91503863 88.91503863 -107.723436 -37.723436; 0.17211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.85774285 88.85774285 -107.66614022 -37.66614022; 0.17111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.80044707 88.80044707 -107.60884444 -37.60884444; 0.17011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.74315129 88.74315129 -107.55154866 -37.55154866; 0.16911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.68585551 88.68585551 -107.49425288 -37.49425288; 0.16811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.62855973 88.62855973 -107.4369571 -37.4369571; 0.16711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.57126395 88.57126395 -107.37966132 -37.37966132; 0.16611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.51396817 88.51396817 -107.32236555 -37.32236555; 0.16511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.45667239 88.45667239 -107.26506977 -37.26506977; 0.16411325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.39937661 88.39937661 -107.20777399 -37.20777399; 0.16311325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.34208083 88.34208083 -107.15047821 -37.15047821; 0.16211325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.28478505 88.28478505 -107.09318243 -37.09318243; 0.16111325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.22748927 88.22748927 -107.03588665 -37.03588665; 0.16011325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.17019349 88.17019349 -106.97859087 -36.97859087; 0.15911325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.11289771 88.11289771 -106.92129509 -36.92129509; 0.15811325 0.14825537 0.17870735 0.10518743
0.4 0.9; -45.05560193 88.05560193 -106.86399931 -36.86399931; 0.15711325 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.99830615 87.99830615 -106.80670353 -36.80670353; 0.15611325 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.94101038 87.94101038 -106.74940775 -36.74940775; 0.15511325 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.8837146 87.8837146 -106.69211197 -36.69211197; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.82641882 87.82641882 -106.63481619 -36.63481619; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.76912304 87.76912304 -106.57752041 -36.57752041; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.71182726 87.71182726 -106.52022463 -36.52022463; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.65453148 87.65453148 -106.46292885 -36.46292885; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.5972357 87.5972357 -106.40563307 -36.40563307; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.53993992 87.53993992 -106.34833729 -36.34833729; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.48264414 87.48264414 -106.29104151 -36.29104151; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.42534836 87.42534836 -106.23374573 -36.23374573; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.36805258 87.36805258 -106.17644995 -36.17644995; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.3107568 87.3107568 -106.11915418 -36.11915418; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.25346102 87.25346102 -106.0618584 -36.0618584; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.19616524 87.19616524 -106.00456262 -36.00456262; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.13886946 87.13886946 -105.94726684 -35.94726684; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.08157368 87.08157368 -105.88997106 -35.88997106; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -44.0242779 87.0242779 -105.83267528 -35.83267528; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.96698212 86.96698212 -105.7753795 -35.7753795; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.90968634 86.90968634 -105.71808372 -35.71808372; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.85239056 86.85239056 -105.66078794 -35.66078794; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.79509478 86.79509478 -105.60349216 -35.60349216; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.73779901 86.73779901 -105.54619638 -35.54619638; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.68050323 86.68050323 -105.4889006 -35.4889006; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.62320745 86.62320745 -105.43160482 -35.43160482; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.56591167 86.56591167 -105.37430904 -35.37430904; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.50861589 86.50861589 -105.31701326 -35.31701326; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.45132011 86.45132011 -105.25971748 -35.25971748; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.39402433 86.39402433 -105.2024217 -35.2024217; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.33672855 86.33672855 -105.14512592 -35.14512592; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.27943277 86.27943277 -105.08783014 -35.08783014; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.22213699 86.22213699 -105.03053436 -35.03053436; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.16484121 86.16484121 -104.97323859 -34.97323859; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.10754543 86.10754543 -104.91594281 -34.91594281; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -43.05024965 86.05024965 -104.85864703 -34.85864703; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.99295387 85.99295387 -104.80135125 -34.80135125; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.93565809 85.93565809 -104.74405547 -34.74405547; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.87836231 85.87836231 -104.68675969 -34.68675969; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.82106653 85.82106653 -104.62946391 -34.62946391; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.76377075 85.76377075 -104.57216813 -34.57216813; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.70647497 85.70647497 -104.51487235 -34.51487235; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.64917919 85.64917919 -104.45757657 -34.45757657; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.59188342 85.59188342 -104.40028079 -34.40028079; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.53458764 85.53458764 -104.34298501 -34.34298501; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.47729186 85.47729186 -104.28568923 -34.28568923; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.41999608 85.41999608 -104.22839345 -34.22839345; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.3627003 85.3627003 -104.17109767 -34.17109767; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.30540452 85.30540452 -104.11380189 -34.11380189; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.24810874 85.24810874 -104.05650611 -34.05650611; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.19081296 85.19081296 -103.99921033 -33.99921033; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.13351718 85.13351718 -103.94191455 -33.94191455; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.0762214 85.0762214 -103.88461877 -33.88461877; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -42.01892562 85.01892562 -103.82732299 -33.82732299; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.96162984 84.96162984 -103.77002722 -33.77002722; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.90433406 84.90433406 -103.71273144 -33.71273144; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.84703828 84.84703828 -103.65543566 -33.65543566; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.7897425 84.7897425 -103.59813988 -33.59813988; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.73244672 84.73244672 -103.5408441 -33.5408441; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.67515094 84.67515094 -103.48354832 -33.48354832; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.61785516 84.61785516 -103.42625254 -33.42625254; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.56055938 84.56055938 -103.36895676 -33.36895676; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.5032636 84.5032636 -103.31166098 -33.31166098; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.44596782 84.44596782 -103.2543652 -33.2543652; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.38867205 84.38867205 -103.19706942 -33.19706942; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.33137627 84.33137627 -103.13977364 -33.13977364; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.27408049 84.27408049 -103.08247786 -33.08247786; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.21678471 84.21678471 -103.02518208 -33.02518208; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.15948893 84.15948893 -102.9678863 -32.9678863; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.10219315 84.10219315 -102.91059052 -32.91059052; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -41.04489737 84.04489737 -102.85329474 -32.85329474; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.98760159 83.98760159 -102.79599896 -32.79599896; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.93030581 83.93030581 -102.73870318 -32.73870318; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.87301003 83.87301003 -102.6814074 -32.6814074; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.81571425 83.81571425 -102.62411163 -32.62411163; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.75841847 83.75841847 -102.56681585 -32.56681585; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.70112269 83.70112269 -102.50952007 -32.50952007; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.64382691 83.64382691 -102.45222429 -32.45222429; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.58653113 83.58653113 -102.39492851 -32.39492851; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.52923535 83.52923535 -102.33763273 -32.33763273; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.47193957 83.47193957 -102.28033695 -32.28033695; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.41464379 83.41464379 -102.22304117 -32.22304117; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.35734801 83.35734801 -102.16574539 -32.16574539; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.30005223 83.30005223 -102.10844961 -32.10844961; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.24275646 83.24275646 -102.05115383 -32.05115383; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.18546068 83.18546068 -101.99385805 -31.99385805; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.1281649 83.1281649 -101.93656227 -31.93656227; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.07086912 83.07086912 -101.87926649 -31.87926649; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -40.01357334 83.01357334 -101.82197071 -31.82197071; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -39.95627756 82.95627756 -101.76467493 -31.76467493; 0.15492578 0.14825537 0.17870735 0.10518743
0.4 0.9; -39.89898178 82.89898178 -101.70737915 -31.70737915; 0.15492578 0.14825537 0.17870735 0.10518743
